,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
0,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,179,411,"Ukraine has filed a problematic complaint through the European Court of Human Rights against Russia, alleging violations of the human rights of both individual citizens, and violations against the Crimean Tatar minority on the whole"
1,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,7941,8169,Those individual citizens claiming persecution for their activism to see Crimea return to Ukraine would even perhaps have a better chance at getting a favorable ruling if Russia is seen as legitimately being in control of Crimea
2,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,9056,9286,"So at issue, if the issue was taken up (admissibility aside), is not whether dissidents are being treated justly by Russia under the rules of occupation, but whether Russia is being just in its internal application of its own laws"
3,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,10052,10735,"The claims surrounding the national oppression of Crimean Tatars, meanwhile, is a difficult claim for Ukraine to make for other reasons, given that Russia\u2019s de facto control over Crimea has not been administered as a military authority under norms of war or occupation, but rather seeing all Crimeans including Tatars as Russian citizens, where Russia\u2019s constitutional processes consistent throughout the rest of the Russian Federation are being observed in Crimea. Here, Tatars are indeed recognized as a protected minority by the Russian Federation, and Russia would have a strong case that the rights of Tatars under Russian control are enhanced and not decreased as a consequence"
4,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,11907,12351,"Russia for its part would probably be satisfied with any ruling based on the presumption that its control was legal, and the issue of human rights being violated or not is not an indictment on Russia on the whole, but rather of the particular authorities of law enforcement in Crimea at the most local level \u2013 Russia would then happily be in the position to compensate the victims on the basis of a de facto legitimate Russian control of Crimea"
5,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,8242,8506,"if Russia\u2019s administration is viewed either neutrally or as legitimate, then the claimaints would have to make a case that their rights were violated under Russia\u2019s constitution and not under international law regarding the rights of people living under occupation"
6,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,8573,9053,"Questions of human rights of people under an occupation may be more able to be resolved within international bodies, under the ECHR and with reference to Geneva, whereas if the question is addressed in a way which presumes no wrong-doing regarding Russia\u2019s control of Crimea, then we would probably presume a finding or judgment \u2013 if one is even made \u2013 based on whether Russia has treated these citizens on an equal basis, as compared to other dissidents in the Russian Federation"
7,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,a00fc4d9-c02d-4ee7-a1f0-f104239810cf,HardTriage2021_03_12,Arguments,1,,{},8,9288,9584,"And still, this is not something the court is likely to want to take up as a matter of jurisdiction itself, because the ECHR is a human rights court, and not an international law court. There are other courts and processes for that, and it\u2019s likely the court will be compelled to see that problem"
8,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,646695bd-5b18-4508-9f03-2bded055f0a3,HardTriage2021_03_12,Arguments,2,,{},9,413,563,"But how they\u2019ve gone about it, may require the commission to determine \u2013 whether overtly or de facto \u2013 whether Russia\u2019s control over Crimea is illegal"
9,ESTF_Articles_3/2021-03-25/WillTheECHRDetermineThat.txt,530712328,WillTheECHRDetermineThat.txt,73d5a29f264b08f13554824e87cd6d60849a535e3b539f6a9011b524e321bf1e,12353,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,7d451a9a-8338-4a55-9f26-97d953696ff1,646695bd-5b18-4508-9f03-2bded055f0a3,HardTriage2021_03_12,Arguments,2,,{},9,884,964,The problem for Ukraine is that the ECHR understands this is a political process
