,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
0,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,ff690dc6-6980-49ce-9bed-8d01085414b2,HardTriage2021_03_12,Arguments,1,,{},3,140,963,"A mind-boggling report circulating in the Kremlin today prepared by the Ministry of Defense (MoD) states that the sudden launching yesterday by Aerospace Forces (AF) of two satellites are for the protection of the Federation naval research vessel Admiral Vladimisky\u2014which has just departed the Saudi Arabian Port of Jeddah after taking on board a mysterious object described as the \u201cArk of Gabriel\u201d whose importance is deemed so vital that President Putin has further ordered naval warships guided missile cruiser Varyag, the Sovremennyy-class destroyer Bystry, Boris Chilikin-class fleet oiler Boris Butoma, and the powerful salvage tug Alatau that upon the ending of their current mission in India, they are to rendezvous with the Admiral Vladimisky in the Southern Ocean providing it protection as it sails to Antarctica"
1,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,ff690dc6-6980-49ce-9bed-8d01085414b2,HardTriage2021_03_12,Arguments,1,,{},3,1436,1851,"To what spurred this astonishing mission, this report explains, was the contacting on 25 September of His Holiness Patriarch Kirill of Moscow by representatives of the Custodian of the Two Holy Mosques in Mecca, Saudi Arabia, regarding a mysterious ancient \u201cdevice/weapon\u201d discovered under the Masjid al-Haram Mosque (Grand Mosque) during what has turned into a very controversial construction project begun in 2014"
2,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,ff690dc6-6980-49ce-9bed-8d01085414b2,HardTriage2021_03_12,Arguments,1,,{},3,3617,4214,"Gabriel\u2019s Instructions To Muhammad\u201d, this report briefly notes, it centers around a group of instructions given to Muhammad by the Angel Gabriel in a cave called Hira, located on the mountain called Jabal an-Nour, near Mecca, wherein this heavenly being entrusted into Muhammad\u2019s care a \u201cbox/ark\u201d of \u201cimmense power\u201d he was forbidden to use as it belonged to God only and was, instead, to be buried in a shrine at the \u201cplace of worship the Angels used before the creation of man\u201d until its future uncovering in the days of Yawm al-Q\u012by\u0101mah, or Qiy\xe2mah, which means literally \u201cDay of the Resurrection"
3,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,09122bbe-dfbe-480f-90da-08520367a62a,HardTriage2021_03_12,Arguments,2,,{},1,1854,2603,"Gravely raising the concerns of the Grand Mosque emissaries, this report continues, was when this mysterious \u201cdevice/weapon\u201d was discovered on 12 September by a 15-man tunnel digging crew\u2014and who in their attempting to remove it were instantly killed by a massive \u201cplasma emission\u201d so powerful it ejected from the ground toppling a construction crane killing, at least, another 107 people. \n\nCatastrophically worse, this report notes, was that barely a fortnight after the first attempt to remove this mysterious \u201cdevice/weapon\u201d was made on 12 September, another attempt was made on 24 September which killed over 4,000 due to another massive \u201cplasma emission\u201d which put tens-of-thousands in panic\u2014but which Saudi officials then blamed on a stampede"
4,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,8bcde014-77f3-4c80-9863-68cbf670a2dc,HardTriage2021_03_12,Arguments,3,,{},1,4784,5453,"As to what this mysterious \u201cweapon/device\u201d actually is we are not allowed to report on due to the strictures we have to abide by in being allowed to publish even the merest glimpses of what happens behind Kremlin walls we are currently permitted to do.\n\nThis also pertains to why Russia is helping Saudi Arabia move it to Antarctica\u2014but with both of these nations soon to be at war with the fascist governments of the West, one need only watch the following video [or click HERE] of some of Russia\u2019s top military officers explaining what they know of Antarctica, and its past, to figure out for oneself how critical, indeed, these times really are that we are living in"
5,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,992b5bed-6aee-423d-9da5-e601d3f49fc4,HardTriage2021_03_12,Reasoning,1,,{},1,4784,5116,As to what this mysterious \u201cweapon/device\u201d actually is we are not allowed to report on due to the strictures we have to abide by in being allowed to publish even the merest glimpses of what happens behind Kremlin walls we are currently permitted to do.\n\nThis also pertains to why Russia is helping Saudi Arabia move it to Antarctica
6,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,2899bf6f-229a-480c-846e-b9b95cb6c061,HardTriage2021_03_12,Reasoning,2,,{},1,3617,4214,"Gabriel\u2019s Instructions To Muhammad\u201d, this report briefly notes, it centers around a group of instructions given to Muhammad by the Angel Gabriel in a cave called Hira, located on the mountain called Jabal an-Nour, near Mecca, wherein this heavenly being entrusted into Muhammad\u2019s care a \u201cbox/ark\u201d of \u201cimmense power\u201d he was forbidden to use as it belonged to God only and was, instead, to be buried in a shrine at the \u201cplace of worship the Angels used before the creation of man\u201d until its future uncovering in the days of Yawm al-Q\u012by\u0101mah, or Qiy\xe2mah, which means literally \u201cDay of the Resurrection"
7,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,34cdc8aa-902f-41b8-afd7-43e3b2a3959c,HardTriage2021_03_12,Needs Fact-Check,1,,{},1,5126,5206,both of these nations soon to be at war with the fascist governments of the West
8,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,4af85bb6-d154-48e4-90a5-61cd019b9876,HardTriage2021_03_12,Needs Fact-Check,2,,{},1,2437,2603,"24 September which killed over 4,000 due to another massive \u201cplasma emission\u201d which put tens-of-thousands in panic\u2014but which Saudi officials then blamed on a stampede"
9,ESTF_Articles_3/2021-03-25/RussiaBeginsTransportOfSaudi.txt,530712312,RussiaBeginsTransportOfSaudi.txt,5ca3b67868141a99cab048484513e588028deaad7548946a6e2c68bd8bf02053,5455,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,cd2f54eb-4369-405e-8ce4-d77a14c7f780,Copied from  230 (Nick_Admin) at 2021-04-30T161912,True,e7092cfd-5749-4ea9-8de8-9a95cee4b6b7,f6b31cb9-ed41-4089-b684-7ee40f485fd8,HardTriage2021_03_12,Needs Fact-Check,3,,{},1,1997,2242,"12 September by a 15-man tunnel digging crew\u2014and who in their attempting to remove it were instantly killed by a massive \u201cplasma emission\u201d so powerful it ejected from the ground toppling a construction crane killing, at least, another 107 people"
