,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
0,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,149,190,Foreign Intelligence Service (SVR) report
1,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,227,376,raising serious questions relating to last weeks assassination of British Member of Parliament Jo Cox and the attempted assassination of Donald Trump
2,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,512,788,"on 16 June, British Labor Party MP Jo Cox was assassinated by Thomas Mair in Birstall, West Yorkshire, United Kingdom, and a little more than 48 hours later, on 18 June, Michael Sandford attempted to assassinate US presidential candidate Donald Trump in Las Vegas, Nevada, USA"
3,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,791,1152,"Important to note about the political environment both of these assassination plots were operating within, this report continues, was that in MP Cox\u2019s death the debate ahead of this weeks Brexit vote in the UK was able to be stalled, while in the US, the candidacy of Donald Trump for president has sent chills through the entire American elite governing system"
4,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,1155,1576,"The SVR\u2019s interest in both Mair and Sandford, this report explains, was elevated last year to a high level due to their interaction with a Central Intelligence Agency (CIA) clandestine services operative named Lawrence Sanchez whose Federation surveillance records showed him taking a US Air Force flight from McGuire Field at Joint Base McGuire-Dix-Lakehurst, New Jersey, to RAF Lakenheath, United Kingdom in April, 2015"
5,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,1689,1976,SVR records show him continuing to work for the CIA as late as 2012 when he was dismissed from his oversight of spying operations for the New York City Police Department where he had set up the United States most successful counter intelligence units combating Islamic inspired terrorism
6,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,1979,2316,"From 2012 to the present, this report continues, CIA operative Sanchez has worked within the 87th Medical Group at Joint Base McGuire-Dix-Lakehurst on projects involving various US Air Force bioenvironmental engineering projects\u2014and when he traveled to Britain in early 2015, it was in that capacity SVR analysts were believing he did so"
7,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,2350,2568,"once arriving in Britain, CIA operative Sanchez traveled to Lincolnshire, England, accompanied by Secret Intelligence Service (MI6) operatives, where he entered a hospital facility known as the Lincolnshire Partnership"
8,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,2571,2608,The Lincolnshire Partnership hospital
9,ESTF_Articles/2021-03-10/AssassinsWhoKilledBritishMP.txt.txt,530712089,AssassinsWhoKilledBritishMP.txt.txt,9bb07aedeb39fcc3fa6f76b7b1e06cf7367d1be62b621ea092959b4aedc9e4c8,5499,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,ede2e695-b747-41d6-91f0-f3fbd2f78185,c38f2aef-9a07-4a2d-a749-b858f6766df0,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},21,2630,2864,"has long been known to the SVR as it is the British militaries and intelligence services main facility for treating severely mentally impaired soldiers and spies, and operates under the supervision of the Defence Medical Services (DMS"
