,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
0,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,0151c3d5-619f-45f7-8fa8-44333a113032,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},2,575,648,the Russian ambassador in Lebanon and the chief of Russia\u2019s general staff
1,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,0151c3d5-619f-45f7-8fa8-44333a113032,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},2,649,794,"warned Russia would respond to strikes on Syria if the lives of Russian servicemen were threatened, targeting any missiles and launchers involved"
2,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,61a8eeb7-09b2-4774-8bf7-f2818f20dff5,EasyTriage2021_02_18_v4,Quoted Sources,2,,{},2,799,894,"Russian envoy to Organisation for the Prohibition of Chemical Weapons (OPCW), Alexander Shulgin"
3,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,61a8eeb7-09b2-4774-8bf7-f2818f20dff5,EasyTriage2021_02_18_v4,Quoted Sources,2,,{},2,796,952,"As Russian envoy to Organisation for the Prohibition of Chemical Weapons (OPCW), Alexander Shulgin, later put it: ""There was a smell of gunpowder in the air"
4,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,a9afc3c6-27e9-489e-856b-7952b543428b,EasyTriage2021_02_18_v4,Quoted Sources,3,,{},3,1693,1783,British Middle East correspondent Robert Fisk interviewed a doctor from the Douma hospital
5,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,a9afc3c6-27e9-489e-856b-7952b543428b,EasyTriage2021_02_18_v4,Quoted Sources,3,,{},3,1785,2078,"He stated that although the video of the children being treated in the hospital was real, and that the portrayed patients had been struggling with breathing problems, this was not the result of a poison gas attack, but of dust clouds caused by bombardments that had occurred earlier in the day"
6,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,a9afc3c6-27e9-489e-856b-7952b543428b,EasyTriage2021_02_18_v4,Quoted Sources,3,,{},3,2081,2243,"While the patients were being brought in, there was a member of the White Helmets calling out ""gas!"" \u2013 which caused people to throw water over each other in panic"
7,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,968517c6-026c-49c8-9f80-6dc643ccf326,EasyTriage2021_02_18_v4,Quoted Sources,4,,{},2,2246,2382,"Other witnesses, who told their story in The Hague on April 28th 2018, at a press conference organised by the Russian delegation to OPCW"
8,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,968517c6-026c-49c8-9f80-6dc643ccf326,EasyTriage2021_02_18_v4,Quoted Sources,4,,{},2,2384,2574,"roughly confirmed the statement of the doctor interviewed by Fisk. None of them, including several people who were seen in the video, said they hadn't noticed anything of a poison gas attack"
9,ESTF_Articles_3/2021-03-25/SyriaFakeAttackRealDeaths.txt,530712327,SyriaFakeAttackRealDeaths.txt,f7d2fd21c97e8a2d5125f412f8a50ceda92377cb6d5c026f33f3cb04b8949d6d,6291,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,0a85c24b-4a8b-403b-8133-53bb1c4d32de,ab35a0e8-8e2d-4d4c-aec9-003e3cc0edee,EasyTriage2021_02_18_v4,Quoted Sources,5,,{},3,2589,2681,"a revealing document was leaked from OPCW about the two cylinders. The author, Ian Henderson"
