,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
0,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,d0690a68-96f7-492d-ac09-ef9615555623,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},3,129,161,IMF\u2019s Chief Spokesman Gerry Rice
1,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,d0690a68-96f7-492d-ac09-ef9615555623,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},3,125,406,the IMF\u2019s Chief Spokesman Gerry Rice sent a note saying: \u201cThe IMF\u2019s Executive Board met today and agreed to change the current policy on non-toleration of arrears to official creditors. We will provide details on the scope and rationale for this policy change in the next day or so
2,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,d0690a68-96f7-492d-ac09-ef9615555623,EasyTriage2021_02_18_v4,Quoted Sources,1,,{},3,3362,3571,IMF announced its intention to extend new loans to finance Ukraine\u2019s dependency and payoffs to the oligarchs who are in control of its parliament and justice departments to block any real cleanup of corruption
3,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,d15c9884-c9db-4cc8-9f74-38692b8db2f5,EasyTriage2021_02_18_v4,Quoted Sources,2,,{},2,2027,2053,IMF head Christine Lagarde
4,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,d15c9884-c9db-4cc8-9f74-38692b8db2f5,EasyTriage2021_02_18_v4,Quoted Sources,2,,{},2,2103,2151,she expressed the hope that there would be peace
5,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,27bd153d-c88b-4eef-bfe3-10558cb369b1,EasyTriage2021_02_18_v4,Quoted Sources,3,,{},2,2157,2177,President Porochenko
6,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,27bd153d-c88b-4eef-bfe3-10558cb369b1,EasyTriage2021_02_18_v4,Quoted Sources,3,,{},2,2153,2327,But President Porochenko immediately announced that he would use the proceeds to step up his nation\u2019s civil war with the Russian-speaking population in the East \u2013 the Donbass
7,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,2f0d7815-9fb3-411e-8910-14a314b6cafa,EasyTriage2021_02_18_v4,Language,1,,{},4,2022,2026,With
8,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,2f0d7815-9fb3-411e-8910-14a314b6cafa,EasyTriage2021_02_18_v4,Language,1,,{},4,3227,3232,years
9,ESTF_Articles_3/2021-03-25/TheIMFForgivesUkrainesDebt.txt,530712326,TheIMFForgivesUkrainesDebt.txt,879aa76b82a8223d9d81f7b36b6ec018a0252ddee3e47047a0c1ef743ae6de21,5111,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,c30390c9-3b05-4f23-84b4-16b3eec019e5,Copied from  241 (Elaine B. Kliner) at 2021-04-07T152457,True,397aee62-316d-4a1f-ab40-fb91edc59803,2f0d7815-9fb3-411e-8910-14a314b6cafa,EasyTriage2021_02_18_v4,Language,1,,{},4,4678,4679,.
